# x y area(micron**2) layer label
1.865294117647058840e+02 2.389313725490196248e+03 5.100000000000000000e+01 6.000000000000000000e+00 1.527000000000000000e+03
8.625000000000000000e+00 2.250208333333333485e+03 2.400000000000000000e+01 6.000000000000000000e+00 1.528000000000000000e+03
9.180000000000000000e+02 1.277580645161290249e+03 3.100000000000000000e+01 4.000000000000000000e+00 1.530000000000000000e+03
2.245283018867924625e+02 7.072830188679245111e+02 5.300000000000000000e+01 3.000000000000000000e+00 1.531000000000000000e+03
4.189117647058823763e+02 1.380779411764705856e+03 6.800000000000000000e+01 5.000000000000000000e+00 1.532000000000000000e+03
8.326428571428571104e+02 3.344178571428571558e+03 2.800000000000000000e+01 7.000000000000000000e+00 1.533000000000000000e+03
6.270499999999999545e+02 2.087099999999999909e+03 2.000000000000000000e+01 6.000000000000000000e+00 1.534000000000000000e+03
5.707317073170731447e+00 2.122902439024390333e+03 4.100000000000000000e+01 6.000000000000000000e+00 1.535000000000000000e+03
5.679347826086956275e+02 5.580000000000000000e+02 4.600000000000000000e+01 3.000000000000000000e+00 1.536000000000000000e+03
1.781250000000000000e+00 5.938437500000000000e+02 3.200000000000000000e+01 3.000000000000000000e+00 1.537000000000000000e+03
5.359487179487178992e+02 4.440512820512820440e+02 3.900000000000000000e+01 3.000000000000000000e+00 1.539000000000000000e+03
7.768333333333333712e+02 4.168333333333333144e+02 4.800000000000000000e+01 3.000000000000000000e+00 1.540000000000000000e+03
1.842222222222222285e+02 2.769511111111110949e+03 9.000000000000000000e+01 6.000000000000000000e+00 1.541000000000000000e+03
4.881176470588235361e+02 5.635294117647058556e+02 1.700000000000000000e+01 3.000000000000000000e+00 1.542000000000000000e+03
4.250882352941176237e+02 9.773382352941176805e+02 2.040000000000000000e+02 3.000000000000000000e+00 1.543000000000000000e+03
6.746111111111110858e+02 3.357138888888888687e+03 3.600000000000000000e+01 7.000000000000000000e+00 1.544000000000000000e+03
7.746097560975609895e+02 2.174134146341463293e+03 8.200000000000000000e+01 6.000000000000000000e+00 1.545000000000000000e+03
9.748444444444444343e+02 2.444755555555555475e+03 4.500000000000000000e+01 6.000000000000000000e+00 1.546000000000000000e+03
7.859696969696969973e+02 3.413636363636363740e+02 3.300000000000000000e+01 2.000000000000000000e+00 1.547000000000000000e+03
9.909230769230769056e+02 1.314200000000000045e+03 6.500000000000000000e+01 4.000000000000000000e+00 1.549000000000000000e+03
1.847142857142857224e+02 5.645000000000000000e+02 1.400000000000000000e+01 3.000000000000000000e+00 1.550000000000000000e+03
1.489459459459459367e+02 4.844594594594594810e+02 3.700000000000000000e+01 3.000000000000000000e+00 1.551000000000000000e+03
2.847096774193548185e+02 9.300161290322580498e+02 6.200000000000000000e+01 3.000000000000000000e+00 1.552000000000000000e+03
2.207058823529411882e+02 3.113647058823529278e+03 1.700000000000000000e+01 7.000000000000000000e+00 1.553000000000000000e+03
5.398999999999999773e+02 2.483699999999999818e+03 4.000000000000000000e+01 6.000000000000000000e+00 1.554000000000000000e+03
7.361111111111110858e+02 1.587377777777777737e+03 4.500000000000000000e+01 5.000000000000000000e+00 1.555000000000000000e+03
2.857142857142856984e-01 3.090857142857142662e+03 7.000000000000000000e+00 7.000000000000000000e+00 1.556000000000000000e+03
5.033945578231292757e+02 8.793809523809524080e+02 1.470000000000000000e+02 3.000000000000000000e+00 1.557000000000000000e+03
6.292978723404255561e+02 2.740340425531915116e+03 4.700000000000000000e+01 6.000000000000000000e+00 1.558000000000000000e+03
3.165633802816901152e+02 1.429915492957746437e+03 7.100000000000000000e+01 5.000000000000000000e+00 1.559000000000000000e+03
4.605000000000000000e+02 2.519125000000000000e+03 2.400000000000000000e+01 6.000000000000000000e+00 1.560000000000000000e+03
5.033529411764706083e+02 4.037500000000000000e+02 6.800000000000000000e+01 2.000000000000000000e+00 1.561000000000000000e+03
6.046799999999999500e+02 2.557480000000000018e+03 2.500000000000000000e+01 6.000000000000000000e+00 1.563000000000000000e+03
6.651428571428571104e+02 3.281314285714285688e+03 3.500000000000000000e+01 7.000000000000000000e+00 1.564000000000000000e+03
1.067999999999999972e+02 9.055000000000000000e+02 2.000000000000000000e+01 3.000000000000000000e+00 1.565000000000000000e+03
6.100967741935484128e+02 8.516451612903225623e+02 3.100000000000000000e+01 3.000000000000000000e+00 1.566000000000000000e+03
6.321470588235293917e+02 3.272705882352940989e+03 6.800000000000000000e+01 7.000000000000000000e+00 1.568000000000000000e+03
9.132985074626865298e+02 1.717626865671641781e+03 6.700000000000000000e+01 5.000000000000000000e+00 1.569000000000000000e+03
5.760454545454545041e+02 3.193454545454545496e+03 2.200000000000000000e+01 7.000000000000000000e+00 1.570000000000000000e+03
1.158823529411764675e+01 1.954117647058823422e+03 1.700000000000000000e+01 6.000000000000000000e+00 1.571000000000000000e+03
8.842857142857143060e+01 2.955125000000000000e+03 5.600000000000000000e+01 7.000000000000000000e+00 1.572000000000000000e+03
5.980952380952381020e+01 1.142214285714285779e+03 4.200000000000000000e+01 3.000000000000000000e+00 1.573000000000000000e+03
9.210482758620689765e+02 1.406586206896551630e+03 1.450000000000000000e+02 5.000000000000000000e+00 1.574000000000000000e+03
5.448799999999999955e+02 1.782000000000000000e+03 2.500000000000000000e+01 5.000000000000000000e+00 1.575000000000000000e+03
7.797272727272727479e+02 3.294454545454545496e+03 1.100000000000000000e+01 7.000000000000000000e+00 1.577000000000000000e+03
3.883999999999999773e+02 2.031349999999999909e+03 2.000000000000000000e+01 6.000000000000000000e+00 1.578000000000000000e+03
9.954444444444444571e+02 2.767277777777777828e+03 1.800000000000000000e+01 6.000000000000000000e+00 1.579000000000000000e+03
5.474871794871794464e+02 1.227025641025641107e+03 3.900000000000000000e+01 3.000000000000000000e+00 1.581000000000000000e+03
2.528260869565217561e+01 3.316739130434782510e+02 4.600000000000000000e+01 2.000000000000000000e+00 1.582000000000000000e+03
2.579444444444444571e+02 1.990844444444444434e+03 9.000000000000000000e+01 6.000000000000000000e+00 1.583000000000000000e+03
3.684056603773585152e+02 1.029594339622641428e+03 1.060000000000000000e+02 3.000000000000000000e+00 1.584000000000000000e+03
5.564642857142856656e+02 2.094857142857142662e+03 8.400000000000000000e+01 6.000000000000000000e+00 1.585000000000000000e+03
6.105294117647058556e+02 2.522117647058823422e+03 1.700000000000000000e+01 6.000000000000000000e+00 1.586000000000000000e+03
8.750000000000000000e-01 2.073125000000000000e+03 2.400000000000000000e+01 6.000000000000000000e+00 1.589000000000000000e+03
5.042448979591836746e+02 2.170000000000000000e+03 4.900000000000000000e+01 6.000000000000000000e+00 1.590000000000000000e+03
3.130769230769230944e+02 2.058461538461538566e+03 5.200000000000000000e+01 6.000000000000000000e+00 1.591000000000000000e+03
3.550000000000000000e+01 1.416125000000000000e+03 4.000000000000000000e+01 5.000000000000000000e+00 1.592000000000000000e+03
4.361666666666666856e+02 2.812800000000000182e+03 3.000000000000000000e+01 7.000000000000000000e+00 1.593000000000000000e+03
9.797692307692307168e+02 9.914102564102564656e+02 3.900000000000000000e+01 3.000000000000000000e+00 1.594000000000000000e+03
2.079642857142857224e+02 2.283160714285714221e+03 5.600000000000000000e+01 6.000000000000000000e+00 1.595000000000000000e+03
1.848333333333333428e+02 1.253416666666666742e+03 1.200000000000000000e+01 4.000000000000000000e+00 1.598000000000000000e+03
1.010250000000000057e+02 3.663249999999999886e+02 4.000000000000000000e+01 2.000000000000000000e+00 1.599000000000000000e+03
3.193271604938271366e+02 8.215061728395061209e+02 1.620000000000000000e+02 3.000000000000000000e+00 1.600000000000000000e+03
7.742142857142856656e+02 9.696428571428571104e+02 1.400000000000000000e+01 3.000000000000000000e+00 1.601000000000000000e+03
9.102068965517241850e+02 2.849120689655172555e+03 5.800000000000000000e+01 7.000000000000000000e+00 1.602000000000000000e+03
6.683157894736841627e+02 3.161842105263157919e+03 1.900000000000000000e+01 7.000000000000000000e+00 1.603000000000000000e+03
4.813695652173913118e+02 2.047826086956521749e+03 4.600000000000000000e+01 6.000000000000000000e+00 1.604000000000000000e+03
2.842894736842105203e+02 9.173157894736841627e+02 3.800000000000000000e+01 3.000000000000000000e+00 1.605000000000000000e+03
7.225982905982906459e+02 2.936264957264957047e+03 1.170000000000000000e+02 7.000000000000000000e+00 1.606000000000000000e+03
1.753333333333333428e+02 1.150355555555555611e+03 4.500000000000000000e+01 3.000000000000000000e+00 1.607000000000000000e+03
1.929600000000000080e+02 1.494759999999999991e+03 2.500000000000000000e+01 5.000000000000000000e+00 1.608000000000000000e+03
1.373913043478260931e+01 4.612826086956521863e+02 4.600000000000000000e+01 3.000000000000000000e+00 1.609000000000000000e+03
1.370370370370370461e+00 2.261851851851851734e+03 2.700000000000000000e+01 6.000000000000000000e+00 1.610000000000000000e+03
5.600000000000000000e+02 2.567863636363636488e+03 2.200000000000000000e+01 6.000000000000000000e+00 1.611000000000000000e+03
7.426363636363636260e+02 8.209545454545454959e+02 2.200000000000000000e+01 3.000000000000000000e+00 1.612000000000000000e+03
8.128936170212765546e+02 1.438170212765957558e+03 4.700000000000000000e+01 5.000000000000000000e+00 1.613000000000000000e+03
7.646206896551724412e+02 1.878275862068965580e+03 2.900000000000000000e+01 5.000000000000000000e+00 1.614000000000000000e+03
9.083500000000000227e+02 2.808949999999999818e+03 2.000000000000000000e+01 6.000000000000000000e+00 1.615000000000000000e+03
3.561836734693877702e+02 2.869530612244897839e+03 4.900000000000000000e+01 7.000000000000000000e+00 1.616000000000000000e+03
6.486000000000000227e+02 1.908349999999999909e+03 2.000000000000000000e+01 5.000000000000000000e+00 1.617000000000000000e+03
5.818166666666667197e+02 1.398533333333333303e+03 6.000000000000000000e+01 5.000000000000000000e+00 1.618000000000000000e+03
9.036333333333333258e+02 2.087633333333333212e+03 3.000000000000000000e+01 6.000000000000000000e+00 1.619000000000000000e+03
8.235172413793103487e+02 3.257517241379310235e+03 2.900000000000000000e+01 7.000000000000000000e+00 1.620000000000000000e+03
6.199082568807339158e+02 2.238183486238532168e+03 1.090000000000000000e+02 6.000000000000000000e+00 1.621000000000000000e+03
9.440370370370370665e+02 3.897037037037036953e+02 2.700000000000000000e+01 3.000000000000000000e+00 1.622000000000000000e+03
1.438571428571428612e+02 3.263571428571428442e+03 3.500000000000000000e+01 7.000000000000000000e+00 1.623000000000000000e+03
6.965517241379310462e+02 1.295206896551724185e+03 2.900000000000000000e+01 4.000000000000000000e+00 1.624000000000000000e+03
1.453214285714285836e+02 3.088821428571428442e+03 2.800000000000000000e+01 7.000000000000000000e+00 1.625000000000000000e+03
5.778260869565217490e+02 8.566086956521738784e+02 2.300000000000000000e+01 3.000000000000000000e+00 1.626000000000000000e+03
5.578974358974359120e+02 3.121487179487179674e+03 3.900000000000000000e+01 7.000000000000000000e+00 1.627000000000000000e+03
1.937924528301886653e+02 1.514924528301886767e+03 5.300000000000000000e+01 5.000000000000000000e+00 1.628000000000000000e+03
1.431232876712328732e+02 5.479178082191780277e+02 7.300000000000000000e+01 3.000000000000000000e+00 1.629000000000000000e+03
6.965714285714285552e+02 2.465000000000000000e+03 7.000000000000000000e+01 6.000000000000000000e+00 1.630000000000000000e+03
7.130833333333333712e+02 8.470555555555555429e+02 3.600000000000000000e+01 3.000000000000000000e+00 1.631000000000000000e+03
4.697428571428571331e+02 3.209628571428571377e+03 3.500000000000000000e+01 7.000000000000000000e+00 1.632000000000000000e+03
4.417222222222222285e+02 2.195822222222222081e+03 9.000000000000000000e+01 6.000000000000000000e+00 1.633000000000000000e+03
7.131834862385320548e+02 1.409412844036697152e+03 1.090000000000000000e+02 5.000000000000000000e+00 1.634000000000000000e+03
8.815593220338982974e+02 2.643508474576271055e+03 1.180000000000000000e+02 6.000000000000000000e+00 1.635000000000000000e+03
6.160000000000000142e+01 2.767039999999999964e+03 2.500000000000000000e+01 6.000000000000000000e+00 1.636000000000000000e+03
8.235294117647058556e+02 2.114117647058823422e+03 1.700000000000000000e+01 6.000000000000000000e+00 1.637000000000000000e+03
7.805925925925926094e+02 8.686296296296296759e+02 5.400000000000000000e+01 3.000000000000000000e+00 1.638000000000000000e+03
5.912195121951219789e+01 2.425390243902439124e+03 4.100000000000000000e+01 6.000000000000000000e+00 1.639000000000000000e+03
1.602307692307692264e+02 3.156794871794871597e+03 3.900000000000000000e+01 7.000000000000000000e+00 1.640000000000000000e+03
1.211578947368421098e+02 2.568333333333333485e+03 5.700000000000000000e+01 6.000000000000000000e+00 1.641000000000000000e+03
2.927826086956521863e+02 1.363913043478260761e+03 2.300000000000000000e+01 5.000000000000000000e+00 1.643000000000000000e+03
5.401428571428571104e+02 2.166000000000000000e+03 2.100000000000000000e+01 6.000000000000000000e+00 1.644000000000000000e+03
1.905999999999999943e+02 2.891039999999999964e+03 2.500000000000000000e+01 7.000000000000000000e+00 1.645000000000000000e+03
7.062537313432835617e+02 2.787522388059701370e+03 6.700000000000000000e+01 6.000000000000000000e+00 1.647000000000000000e+03
8.125769230769230944e+02 3.637692307692307736e+02 2.600000000000000000e+01 2.000000000000000000e+00 1.648000000000000000e+03
7.495625000000000000e+02 5.283750000000000000e+02 4.800000000000000000e+01 3.000000000000000000e+00 1.649000000000000000e+03
4.563214285714285552e+02 1.522428571428571331e+03 2.800000000000000000e+01 5.000000000000000000e+00 1.650000000000000000e+03
2.310000000000000000e+02 2.726583333333333485e+03 4.800000000000000000e+01 6.000000000000000000e+00 1.651000000000000000e+03
9.797441860465115724e+02 2.130023255813953710e+03 4.300000000000000000e+01 6.000000000000000000e+00 1.653000000000000000e+03
4.963492063492063266e+01 1.342142857142857110e+03 1.260000000000000000e+02 5.000000000000000000e+00 1.654000000000000000e+03
8.482999999999999545e+02 1.771025000000000091e+03 4.000000000000000000e+01 5.000000000000000000e+00 1.655000000000000000e+03
9.592592592592592382e+01 7.680000000000000000e+02 2.700000000000000000e+01 3.000000000000000000e+00 1.656000000000000000e+03
1.928611111111111143e+02 2.125638888888888687e+03 3.600000000000000000e+01 6.000000000000000000e+00 1.657000000000000000e+03
5.328571428571428896e+02 2.650071428571428442e+03 1.400000000000000000e+01 6.000000000000000000e+00 1.658000000000000000e+03
9.227500000000000000e+02 1.681250000000000000e+03 2.000000000000000000e+01 5.000000000000000000e+00 1.660000000000000000e+03
9.768799999999999955e+02 4.245600000000000023e+02 2.500000000000000000e+01 3.000000000000000000e+00 1.661000000000000000e+03
7.186388888888889142e+02 2.332777777777777828e+03 3.600000000000000000e+01 6.000000000000000000e+00 1.662000000000000000e+03
3.520615384615384755e+02 8.902923076923076451e+02 6.500000000000000000e+01 3.000000000000000000e+00 1.663000000000000000e+03
7.463877551020408418e+02 8.019183673469387941e+02 4.900000000000000000e+01 3.000000000000000000e+00 1.664000000000000000e+03
5.647755102040816837e+02 1.409408163265306030e+03 4.900000000000000000e+01 5.000000000000000000e+00 1.666000000000000000e+03
7.430540540540540633e+02 2.660189189189189165e+03 3.700000000000000000e+01 6.000000000000000000e+00 1.667000000000000000e+03
1.834166666666666572e+02 2.856166666666666515e+03 2.400000000000000000e+01 7.000000000000000000e+00 1.668000000000000000e+03
5.837222222222221717e+02 1.711833333333333258e+03 1.800000000000000000e+01 5.000000000000000000e+00 1.669000000000000000e+03
